,Cena,Kupione,Chłodzenie:,Faktura:,Interfejs złącza karty:,Pamięć:,Producent chipsetu:,Producent:,Rodzaj pamięci:,Stan:,Szyna pamięci:,Model
2572,669,0,powietrzem,Wystawiam fakturę VAT,PCI Express,3,NVIDIA,NVIDIA,DDR5,Nowy,384,GTX780
2573,759,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,Asus,GDDR5,Nowy,128,GTX1050ti
2574,979,0,powietrzem,Wystawiam fakturę VAT,PCI Express,3,NVIDIA,Gainward,DDR5,Nowy,192,GTX1060
2575,1339,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,Gigabyte,GDDR5,Nowy,256,GTX1070
2576,589,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,AMD,SAPPHIRE,GDDR5,Nowy,256,RX570
2577,1407,0,powietrzem,Wystawiam fakturę VAT,PCI Express,12,NVIDIA,Palit,DDR6,Nowy,192,GTX1660ti
2578,990,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Gigabyte,GDDR5,Używany,192,GTX1060
2579,699,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,XFX,GDDR5,Po zwrocie,256,RX580
2580,2683,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,MSI,DDR6,Nowy,256,RTX2070
2581,680,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,AMD,GDDR5,Używany,256,RX480
2582,1099,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Asus,GDDR5,Używany,256,GTX980
2583,700,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,MSI,GDDR5,Używany,256,GTX970
2584,1599,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,nVidia,GDDR5,Używany,384,GTX980ti
2585,585,0,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,MSI,GDDR5,Nowy,128,GTX1050
2586,750,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,Asus,GDDR5,Używany,256,RX580
2587,2119,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,nVidia,DDR3,Używany,128,QUADROnvs810
2588,620,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,4,AMD,SAPPHIRE,GDDR5,Używany,256,RX580
2589,854,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,AMD,MSI,GDDR5,Używany,256,RX570
2590,499,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,ZOTAC,GDDR5,Używany,256,GTX970
2591,1819,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Gigabyte,GDDR6,Nowy,192,RTX2060
2592,419,0,powietrzem,Wystawiam fakturę VAT,PCI Express,1,NVIDIA,NVIDIA,DDR5,Nowy,256,GTX570
2593,629,0,powietrzem,Wystawiam fakturę VAT,PCI Express,3,NVIDIA,nVidia,GDDR5,Używany,192,QUADROk4000
2594,2303,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,GDDR5,Nowy,256,RX580
2595,1149,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,128,GTX1060
2596,409,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADRO4000
2597,1899,6,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5,Używany,352,GTX1080ti
2598,1153,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,MSI,GDDR5,Nowy,192,GTX1060
2599,550,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,Gigabyte,GDDR5,Używany,192,GTX1060
2600,470,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Asus,GDDR5,Używany,256,RX570
2601,742,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,MSI,GDDR5,Nowy,128,GTX1050ti
2602,530,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Asus,GDDR5,Używany,128,GTX960
2603,1540,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,MSI,GDDR5X,Używany,256,GTX1080
2604,989,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,nVidia,GDDR5,Używany,256,QUADROk5000
2605,799,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,Palit,GDDR5,Nowy,192,GTX1060
2606,1000,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,Palit,GDDR5,Używany,256,GTX1070
2607,999,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,GDDR5,Powystawowy,256,RX570
2608,459,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,3,NVIDIA,Asus,GDDR5,Używany,384,GTX780
2609,989,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Gigabyte,GDDR5,Po zwrocie,192,GTX1060
2610,1029,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,192,GTX1060
2611,680,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,8,AMD,Gigabyte,GDDR5,Używany,256,RX480
2612,589,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,AMD,SAPPHIRE,GDDR5,Używany,256,RX580
2613,949,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,ZOTAC,GDDR5,Nowy,192,GTX1060
2614,2010,0,powietrzem,Wystawiam fakturę VAT,PCI Express,5,NVIDIA,NVIDIA,DDR5,Nowy,128,QUADROp2000
2615,570,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,EVGA,GDDR5,Używany,256,GTX970
2616,900,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,Gigabyte,GDDR5,Używany,192,GTX1060
2617,2303,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,GDDR5,Nowy,256,RX580
2618,1149,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,128,GTX1060
2619,409,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADRO4000
2620,1899,6,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5,Używany,352,GTX1080ti
2621,1149,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Asus,GDDR6,Nowy,192,GTX1660
2622,599,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,MSI,GDDR5,Używany,256,GTX970
2623,530,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Asus,DDR5,Używany,256,GTX970
2624,3999,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Asus,GDDR5X,Nowy,256,GTX1080
2625,1273,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,MSI,GDDR5,Nowy,192,GTX1660
2626,759,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,6,NVIDIA,Gainward,DDR5,Używany,192,GTX1060
2627,1719,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,MSI,GDDR6,Nowy,192,RTX2060
2628,1119,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,MSI,GDDR5,Nowy,192,GTX1660
2629,1350,0,powietrzem,Nie wystawiam faktury,PCI,8,NVIDIA,Asus,GDDR5,Używany,256,GTX1070
2630,804,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,Gigabyte,DDR5,Nowy,128,GTX1050ti
2631,3630,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Gigabyte,GDDR6,Nowy,256,RTX2080
2632,540,0,powietrzem,Nie wystawiam faktury,PCI,4,NVIDIA,Asus,GDDR5,Używany,128,GTX1050ti
2633,999,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,Asus,GDDR5,Używany,192,GTX1060
2634,450,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Gigabyte,GDDR5,Używany,192,GTX750ti
2635,5199,0,powietrzem,Wystawiam fakturę VAT,PCI Express,11,NVIDIA,MSI,GDDR6,Nowy,352,RTX2080ti
2636,999,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,XFX,GDDR5,Używany,256,RX580
2637,550,0,pasywne,Nie wystawiam faktury,PCI Express,4,NVIDIA,Palit,GDDR5,Używany,256,GTX970
2638,1219,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,8,AMD,Asus,GDDR5,Nowy,256,RX580
2639,1200,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,8,NVIDIA,MSI,GDDR5,Używany,256,GTX1070
2640,699,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,AMD,MSI,GDDR5,Nowy,256,RX570
2641,624,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,AMD,SAPPHIRE,GDDR5,Nowy,256,RX570
2642,3333,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADROp4000
2643,2303,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,GDDR5,Nowy,256,RX580
2644,1149,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,128,GTX1060
2645,409,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADRO4000
2646,1899,6,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5,Używany,352,GTX1080ti
2647,470,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,AMD,Asus,DDR5,Po zwrocie,256,RX470
2648,480,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,3,NVIDIA,Gigabyte,GDDR5,Używany,384,GTX780
2649,1229,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,MSI,GDDR5,Nowy,192,GTX1660
2650,2240,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,EVGA,GDDR5X,Powystawowy,256,GTX1080
2651,1170,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Gigabyte,DDR5,Nowy,192,GTX1660
2652,773,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,MSI,DDR5,Nowy,128,GTX1050ti
2653,795,0,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,Asus,GDDR5,Nowy,128,GTX960
2654,699,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,Inno3D,DDR5,Nowy,192,GTX1060
2655,1680,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Palit,DDR6,Nowy,192,RTX2060
2656,1640,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Palit,DDR6,Nowy,192,RTX2060
2657,799,0,powietrzem,Nie wystawiam faktury,PCI,6,NVIDIA,ZOTAC,GDDR5,Używany,192,GTX1060
2658,700,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Gigabyte,GDDR5,Używany,256,GTX970
2659,2605,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,MSI,GDDR6,Nowy,256,RTX2070
2660,2783,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Gigabyte,GDDR6,Nowy,256,RTX2070
2661,730,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Gigabyte,GDDR5,Używany,128,GTX1050ti
2662,507,0,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,DDR5,Nowy,64,QUADROp400
2664,2303,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,GDDR5,Nowy,256,RX580
2665,1149,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,128,GTX1060
2666,409,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADRO4000
2667,1899,6,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5,Używany,352,GTX1080ti
2668,2430,0,powietrzem,Wystawiam fakturę VAT,PCI,24,NVIDIA,NVIDIA,GDDR6,Nowy,128,QUADROp2000
2669,1260,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Palit,GDDR6,Nowy,192,GTX1660ti
2670,1120,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,8,NVIDIA,Gigabyte,DDR5,Używany,256,GTX1070
2671,1849,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,EVGA,inna,Nowy,192,RTX2060
2672,839,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,AMD,DDR5,Nowy,256,RX580
2673,1365,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,ASUS,inna,Nowy,192,GTX1660ti
2674,698,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,SAPPHIRE,GDDR5,Używany,256,RX580
2675,754,0,hybrydowe,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,MSI,GDDR5,Nowy,128,GTX1050ti
2676,460,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,Asus,GDDR5,Używany,256,RX570
2677,450,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,Gigabyte,GDDR5,Używany,384,GTX780
2678,1249,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,ZOTAC,GDDR5X,Nowy,192,GTX1070
2679,739,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,Gigabyte,GDDR5,Nowy,128,GTX1050ti
2680,1516,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Gigabyte,inna,Nowy,192,GTX1660ti
2681,1190,0,powietrzem,Wystawiam fakturę VAT,PCI,4,AMD,Gigabyte,DDR5,Nowy,256,RX580
2682,1869,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,MSI,GDDR6,Nowy,192,RTX2060
2683,1150,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Asus,GDDR5,Powystawowy,192,GTX1060
2684,799,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,Gigabyte,GDDR5,Używany,192,GTX1060
2685,580,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Asus,GDDR5,Używany,256,GTX970
2686,1399,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,nVidia,GDDR5,Nowy,128,QUADROk1200
2687,2444,0,powietrzem,Wystawiam fakturę VAT,PCI Express,12,NVIDIA,NVIDIA,GDDR5,Używany,384,QUADROk6000
2688,520,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,Palit,GDDR5,Powystawowy,192,GTX1060
2689,3193,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Inno3D,inna,Nowy,256,RTX2080
2690,620,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,Gigabyte,GDDR5,Używany,192,GTX1060
2691,489,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,SAPPHIRE,GDDR5,Używany,256,RX470
2692,650,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,MSI,GDDR5,Używany,192,GTX1060
2693,2303,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,GDDR5,Nowy,256,RX580
2694,1149,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,128,GTX1060
2695,409,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADRO4000
2696,1899,6,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5,Używany,352,GTX1080ti
2697,499,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,AMD,PowerColor,DDR5,Używany,256,RX570
2698,1794,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Gigabyte,DDR5,Nowy,256,GTX1070
2699,500,0,powietrzem,Nie wystawiam faktury,PCI Express,2,NVIDIA,MSI,GDDR5,Używany,128,GTX1050
2700,1300,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,6,NVIDIA,MSI,GDDR5,Używany,384,GTX980ti
2701,1249,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,192,GTX1060
2702,470,0,powietrzem,Nie wystawiam faktury,PCI Express,2,NVIDIA,MSI,GDDR5,Używany,128,GTX960
2703,949,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,MSI,GDDR5,Używany,192,GTX1060
2704,490,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,MSI,GDDR5,Używany,128,GTX960
2705,1099,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADROk5000
2706,650,0,powietrzem,Wystawiam fakturę VAT,PCI Express,3,NVIDIA,Gigabyte,GDDR5,Powystawowy,128,GTX1060
2707,1167,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,MSI,GDDR5,Nowy,256,RX590
2708,4839,0,wodne,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,MSI,GDDR6,Nowy,256,RTX2080
2709,2090,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,MSI,GDDR6,Nowy,192,RTX2060
2710,1687,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Gigabyte,GDDR6,Nowy,192,RTX2060
2711,640,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,Asus,GDDR5,Używany,256,RX480
2712,450,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Gigabyte,GDDR5,Używany,128,GTX960
2713,420,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,PowerColor,GDDR5,Używany,256,RX470
2714,1061,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,ZOTAC,GDDR5,Nowy,192,GTX1060
2715,1259,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,Gigabyte,DDR5,Nowy,256,RX590
2716,449,0,powietrzem,Wystawiam fakturę VAT,PCI Express,2,AMD,Gigabyte,GDDR5,Nowy,128,RX550
2718,700,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,Gigabyte,GDDR5,Używany,256,RX580
2719,499,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Gainward,GDDR5,Używany,256,GTX970
2720,2303,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,GDDR5,Nowy,256,RX580
2721,1149,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,128,GTX1060
2722,409,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADRO4000
2723,1899,6,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5,Używany,352,GTX1080ti
2724,1200,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,MSI,GDDR5,Używany,256,GTX1070
2725,2540,0,powietrzem,Wystawiam fakturę VAT,PCI Express,11,NVIDIA,nVidia,GDDR5X,Używany,352,GTX1080ti
2726,1219,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,MSI,GDDR5,Nowy,192,GTX1060
2727,999,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,XFX,DDR5,Używany,256,RX580
2728,750,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,ZOTAC,GDDR5,Używany,192,GTX1060
2729,1019,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,Gigabyte,DDR5,Używany,256,GTX1070
2730,1075,0,powietrzem,Wystawiam fakturę VAT,,6,NVIDIA,Asus,GDDR5,Nowy,192,GTX1060
2731,3249,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,MSI,GDDR6,Nowy,256,RTX2080
2732,1504,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,MSI,GDDR5,Nowy,192,GTX1060
2733,490,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,Gigabyte,GDDR5,Używany,256,RX570
2734,2590,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Asus,DDR6,Nowy,256,RTX2070
2735,929,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,4,NVIDIA,EVGA,GDDR5,Używany,256,GTX980
2736,1314,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Gigabyte,inna,Nowy,192,GTX1660ti
2737,700,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,ZOTAC,GDDR5,Używany,256,GTX980
2738,600,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,XFX,GDDR5,Używany,256,RX570
2739,455,0,powietrzem,Nie wystawiam faktury,PCI Express,2,NVIDIA,Asus,GDDR5,Używany,128,GTX960
2740,650,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,8,AMD,XFX,GDDR5,Używany,256,RX480
2741,639,0,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,MSI,GDDR5,Nowy,128,GTX1050
2742,1099,0,powietrzem,Wystawiam fakturę VAT,AGP,6,NVIDIA,MSI,GDDR5,Nowy,192,GTX1060
2743,1050,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Używany,192,GTX1060
2744,769,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,NVIDIA,GDDR5,Nowy,128,GTX1050ti
2745,599,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,Gigabyte,GDDR5,Używany,256,RX480
2746,2303,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,GDDR5,Nowy,256,RX580
2747,1149,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,128,GTX1060
2748,409,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADRO4000
2749,1899,6,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5,Używany,352,GTX1080ti
2750,782,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,NVIDIA,GDDR6,Nowy,1024,GTX1050
2751,660,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,MSI,GDDR5,Używany,256,RX570
2752,1200,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,Asus,GDDR5,Używany,256,GTX1070
2753,2331,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Gigabyte,GDDR6,Nowy,256,RTX2070
2754,800,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,NVIDIA,GDDR5,Używany,192,GTX1060
2755,1100,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Gigabyte,DDR5,Po zwrocie,256,GTX1060
2756,1329,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,ZOTAC,GDDR5,Używany,256,GTX1070
2757,1599,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Gigabyte,GDDR5,Nowy,256,GTX1070
2758,2499,0,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5X,Używany,352,GTX1080ti
2759,5256,0,powietrzem,Wystawiam fakturę VAT,PCI Express,11,NVIDIA,Gigabyte,GDDR6,Nowy,352,RTX2080ti
2760,932,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,Asus,DDR5,Nowy,128,GTX1050ti
2761,996,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,Gigabyte,GDDR5,Nowy,256,RX580
2762,497,0,powietrzem,Wystawiam fakturę VAT,PCI Express,1,NVIDIA,NVIDIA,DDR5,Nowy,128,QUADRO2000
2763,815,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,SAPPHIRE,GDDR5,Używany,256,RX580
2764,449,0,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,Asus,GDDR5,Używany,256,GTX680
2765,1330,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,MSI,GDDR5,Używany,256,GTX1070
2766,550,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,4,AMD,MSI,GDDR5,Używany,256,RX470
2767,1049,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,POWERCOLOR,GDDR5,Nowy,256,RX580
2768,990,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Gigabyte,GDDR5,Używany,192,GTX1060
2769,1392,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,Gigabyte,DDR5,Nowy,256,RX590
2770,1277,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,DDR5,Nowy,256,RX590
2771,500,0,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,MSI,DDR4,Nowy,64,GTX1030
2772,799,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,MSI,GDDR5,Używany,192,GTX1060
2773,2303,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,GDDR5,Nowy,256,RX580
2774,1149,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,128,GTX1060
2775,409,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADRO4000
2776,1899,6,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5,Używany,352,GTX1080ti
2777,660,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,4,NVIDIA,Gigabyte,GDDR5,Używany,256,GTX970
2778,709,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,MSI,DDR5,Używany,192,GTX1060
2779,779,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,Palit,DDR5,Nowy,128,GTX1050ti
2780,769,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,NVIDIA,GDDR5,Nowy,128,GTX1050ti
2781,588,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,Gigabyte,GDDR5,Używany,192,GTX1060
2782,729,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,MSI,GDDR5,Nowy,128,GTX1050ti
2783,1790,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Gigabyte,GDDR5,Nowy,256,GTX1070
2784,1860,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Asus,GDDR6,Nowy,192,RTX2060
2785,1369,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Asus,GDDR6,Nowy,192,GTX1660ti
