,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Nazwa,Cena kupiona,Cena zaoferowana,Link,offer_id,Stan:,Kupione,Model,Producent:,Cena
1556,1556,1556,1556,1556,1556,1556, VGA  GTX1050 2GB GDDR5 128bit DVI+HDMI+,Brak,778,https://archiwum.allegro.pl//oferta/karta-vga-palit-gtx1050-2gb-gddr5-128bit-dvi-hdmi-i7788603345.html,7788603345,Nowy,0,GTX1050,Palit,778
1557,1557,1557,1557,1557,1557,1557, VGA  GTX1050 2GB GDDR5 128bit DVI+HDMI+,Brak,809,https://archiwum.allegro.pl//oferta/karta-vga-palit-gtx1050-2gb-gddr5-128bit-dvi-hdmi-i7788605287.html,7788605287,Nowy,0,GTX1050,Palit,809
1558,1558,1558,1558,1558,1558,1558,  RX 580 8GB GTS BLACK + GW OSTATNIA,640,640,https://archiwum.allegro.pl//oferta/xfx-radeon-rx-580-8gb-gts-black-oc-gw-ostatnia-i7784460627.html,7784460627,Używany,1,RX580,XFX,640
1559,1559,1559,1559,1559,1559,1559, VGA  GTX1050 2GB GDDR5 128bit DVI+HDMI+,Brak,778,https://archiwum.allegro.pl//oferta/karta-vga-palit-gtx1050-2gb-gddr5-128bit-dvi-hdmi-i7788600076.html,7788600076,Nowy,0,GTX1050,Palit,778
1560,1560,1560,1560,1560,1560,1560,  GTX 1070   8GB GW,Brak,915,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1070-windforce-oc-8gb-gw-i7784043701.html,7784043701,Używany,0,GTX1070,Gigabyte,915
1561,1561,1561,1561,1561,1561,1561," Red Devil  RX 570, 4GB GDDR5, DL",Brak,1038,https://archiwum.allegro.pl//oferta/powercolor-red-devil-radeon-rx-570-4gb-gddr5-dl-i7575935536.html,7575935536,Nowy,0,RX570,PowerColor,1038
1562,1562,1562,1562,1562,1562,1562, VGA   GTX1060 AERO ITX 6GB  GDDR,Brak,1766,https://archiwum.allegro.pl//oferta/karta-vga-msi-geforce-gtx1060-aero-itx-6gb-oc-gddr-i7311134336.html,7311134336,Nowy,0,GTX1060,MSI,1766
1563,1563,1563,1563,1563,1563,1563,  RTX 2070 TURBO 8GB,Brak,2000,https://archiwum.allegro.pl//oferta/asus-geforce-rtx-2070-turbo-8gb-i7776466171.html,7776466171,Używany,0,RTX2070,ASUS,2000
1564,1564,1564,1564,1564,1564,1564, VGA  RX 580  8GB GDDR5 256bit DVI+2xHD,Brak,2387,https://archiwum.allegro.pl//oferta/karta-vga-asus-rx-580-oc-8gb-gddr5-256bit-dvi-2xhd-i7319033921.html,7319033921,Nowy,0,RX580,Asus,2387
1565,1565,1565,1565,1565,1565,1565, VGA  RX 580  8GB GDDR5 256bit DVI+2xHD,Brak,2304,https://archiwum.allegro.pl//oferta/karta-vga-asus-rx-580-oc-8gb-gddr5-256bit-dvi-2xhd-i7319033850.html,7319033850,Nowy,0,RX580,Asus,2304
1566,1566,1566,1566,1566,1566,1566, VGA  RX 580 Dual-fan  4GB GDDR5 256bit,Brak,1833,https://archiwum.allegro.pl//oferta/karta-vga-asus-rx-580-dual-fan-oc-4gb-gddr5-256bit-i7319033688.html,7319033688,Nowy,0,RX580,Asus,1833
1567,1567,1567,1567,1567,1567,1567, VGA  GTX1060 6GB GDDR5 192bit DVI+2xHDMI,Brak,1862,https://archiwum.allegro.pl//oferta/karta-vga-asus-gtx1060-6gb-gddr5-192bit-dvi-2xhdmi-i7319032918.html,7319032918,Nowy,0,GTX1060,Asus,1862
1568,1568,1568,1568,1568,1568,1568, VGA   GTX1060 AERO ITX 6GB  GDDR,Brak,1802,https://archiwum.allegro.pl//oferta/karta-vga-msi-geforce-gtx1060-aero-itx-6gb-oc-gddr-i7319030840.html,7319030840,Nowy,0,GTX1060,MSI,1802
1569,1569,1569,1569,1569,1569,1569, VGA  GTX1060 Jetstream 6GB GDDR5 192bit,Brak,1867,https://archiwum.allegro.pl//oferta/karta-vga-palit-gtx1060-jetstream-6gb-gddr5-192bit-i7319030338.html,7319030338,Nowy,0,GTX1060,Palit,1867
1570,1570,1570,1570,1570,1570,1570," RX580 Nitro+ 4GB, VRAM 2000 MHz, nowa, GW",800,800,https://archiwum.allegro.pl//oferta/sapphire-rx580-nitro-4gb-vram-2000-mhz-nowa-gw-i7787290668.html,7787290668,Nowy,1,RX580,Sapphire,800
1571,1571,1571,1571,1571,1571,1571, VGA  RX 580  8GB GDDR5 256bit DVI+2xHD,Brak,2387,https://archiwum.allegro.pl//oferta/karta-vga-asus-rx-580-oc-8gb-gddr5-256bit-dvi-2xhd-i7322816021.html,7322816021,Nowy,0,RX580,Asus,2387
1572,1572,1572,1572,1572,1572,1572, VGA  RX 580  8GB GDDR5 256bit DVI+2xHD,Brak,2304,https://archiwum.allegro.pl//oferta/karta-vga-asus-rx-580-oc-8gb-gddr5-256bit-dvi-2xhd-i7322815989.html,7322815989,Nowy,0,RX580,Asus,2304
1573,1573,1573,1573,1573,1573,1573, VGA  RX 580 Dual-fan  4GB GDDR5 256bit,Brak,1833,https://archiwum.allegro.pl//oferta/karta-vga-asus-rx-580-dual-fan-oc-4gb-gddr5-256bit-i7322815799.html,7322815799,Nowy,0,RX580,Asus,1833
1574,1574,1574,1574,1574,1574,1574, VGA  GTX1060 6GB GDDR5 192bit DVI+2xHDMI,Brak,1862,https://archiwum.allegro.pl//oferta/karta-vga-asus-gtx1060-6gb-gddr5-192bit-dvi-2xhdmi-i7322815195.html,7322815195,Nowy,0,GTX1060,Asus,1862
1575,1575,1575,1575,1575,1575,1575, VGA   GTX1060 AERO ITX 6GB  GDDR,Brak,1802,https://archiwum.allegro.pl//oferta/karta-vga-msi-geforce-gtx1060-aero-itx-6gb-oc-gddr-i7322814969.html,7322814969,Nowy,0,GTX1060,MSI,1802
1576,1576,1576,1576,1576,1576,1576, VGA  GTX1060 Jetstream 6GB GDDR5 192bit,Brak,1867,https://archiwum.allegro.pl//oferta/karta-vga-palit-gtx1060-jetstream-6gb-gddr5-192bit-i7322803735.html,7322803735,Nowy,0,GTX1060,Palit,1867
1577,1577,1577,1577,1577,1577,1577,  RTX2080 DUKE 8G ,Brak,3195,https://archiwum.allegro.pl//oferta/msi-geforce-rtx2080-duke-8g-oc-i7789845148.html,7789845148,Nowy,0,RTX2080,MSI,3195
1578,1578,1578,1578,1578,1578,1578, GF GTX1080 8192MB DDR5/256b D/H/P PCI-E ,1799,1799,https://archiwum.allegro.pl//oferta/msi-gf-gtx1080-8192mb-ddr5-256b-d-h-p-pci-e-gaming-i7784144382.html,7784144382,Używany,1,GTX1080,MSI,1799
1579,1579,1579,1579,1579,1579,1579,  GTX 1070 GWARANCJA,861,861,https://archiwum.allegro.pl//oferta/palit-geforce-gtx-1070-gwarancja-i7784104531.html,7784104531,Używany,1,GTX1070,PALIT,861
1580,1580,1580,1580,1580,1580,1580,  RTX 2070   8G 8GB GDDR6,Brak,2490,https://archiwum.allegro.pl//oferta/gigabyte-geforce-rtx-2070-gaming-oc-8g-8gb-gddr6-i7746701283.html,7746701283,Nowy,0,RTX2070,Gigabyte,2490
1581,1581,1581,1581,1581,1581,1581,  -   GTX 1060 6GB TURBO,Brak,1330,https://archiwum.allegro.pl//oferta/karta-graficzna-asus-geforce-gtx-1060-6gb-turbo-i7787953994.html,7787953994,Używany,0,GTX1060,Asus,1330
1582,1582,1582,1582,1582,1582,1582,  GTX 1080Ti AORUS 11GB GDDR5X,2375,2375,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1080ti-aorus-11gb-gddr5x-i7784084234.html,7784084234,Używany,1,GTX1080ti,Gigabyte,2375
1583,1583,1583,1583,1583,1583,1583,  RX 470  X 4GB Gwarancja do 2020r.,569,569,https://archiwum.allegro.pl//oferta/msi-radeon-rx-470-gaming-x-4gb-gwarancja-do-2020r-i7784077013.html,7784077013,Nowy,1,RX470,MSI,569
1584,1584,1584,1584,1584,1584,1584,    GTX 970  4GB,Brak,593,https://archiwum.allegro.pl//oferta/karta-graficzna-asus-geforce-gtx-970-strix-4gb-i7753492467.html,7753492467,Używany,0,GTX970,Asus,593
1585,1585,1585,1585,1585,1585,1585, Rx570 gaming X 4gb,Brak,500,https://archiwum.allegro.pl//oferta/msi-rx570-gaming-x-4gb-i7770115986.html,7770115986,Używany,0,RX570,MSI,500
1586,1586,1586,1586,1586,1586,1586, GTX 1050  2GB  EDITION Gwarancja,Brak,449,https://archiwum.allegro.pl//oferta/geforce-gtx-1050-gigabyte-2gb-oc-edition-gwarancja-i7783826502.html,7783826502,Używany,0,GTX1050,Gigabyte,449
1587,1587,1587,1587,1587,1587,1587, RTX 2070 8GB GDDR6 256BIT FV GW.36M,Brak,2327,https://archiwum.allegro.pl//oferta/gainward-rtx-2070-8gb-gddr6-256bit-fv-gw-36m-i7770081076.html,7770081076,Nowy,0,RTX2070,GAINWARD,2327
1588,1588,1588,1588,1588,1588,1588,  GTX 970  mini-ITX poszukiwana,Brak,629,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-970-oc-mini-itx-poszukiwana-i7779804556.html,7779804556,Używany,0,GTX970,Gigabyte,629
1589,1589,1589,1589,1589,1589,1589, GTX 1060 Mini 3GB VR Ready- BCM GWARANCJA,516,516,https://archiwum.allegro.pl//oferta/zotac-gtx-1060-mini-3gb-vr-ready-bcm-gwarancja-i7782772103.html,7782772103,Używany,1,GTX1060,Zotac,516
1590,1590,1590,1590,1590,1590,1590, gtx 970 G1  4Gb  256 bit,Brak,580,https://archiwum.allegro.pl//oferta/gigabyte-gtx-970-g1-gaming-4gb-oc-256-bit-i7790160666.html,7790160666,Używany,0,GTX970,Gigabyte,580
1591,1591,1591,1591,1591,1591,1591, GTX 1070 Geforce ARMOR 8GB Czerwiec 2017r.,1000,1000,https://archiwum.allegro.pl//oferta/msi-gtx-1070-geforce-armor-8gb-czerwiec-2017r-i7783915851.html,7783915851,Używany,1,GTX1070,MSI,1000
1592,1592,1592,1592,1592,1592,1592, GTX 1070 Geforce ARMOR 8GB Listopad 2017r,Brak,1200,https://archiwum.allegro.pl//oferta/msi-gtx-1070-geforce-armor-8gb-listopad-2017r-i7783904263.html,7783904263,Używany,0,GTX1070,MSI,1200
1593,1593,1593,1593,1593,1593,1593, GTX 1070 Geforce ARMOR 8GB Styczeń 2018r,Brak,1260,https://archiwum.allegro.pl//oferta/msi-gtx-1070-geforce-armor-8gb-styczen-2018r-i7783851853.html,7783851853,Używany,0,GTX1070,MSI,1260
1594,1594,1594,1594,1594,1594,1594,  GTX 780 3GB - Warszawa Sklep,Brak,510,https://archiwum.allegro.pl//oferta/zotac-geforce-gtx-780-3gb-warszawa-sklep-i7708446467.html,7708446467,Używany,0,GTX780,Zotac,510
1595,1595,1595,1595,1595,1595,1595,  GTX 1060 3GB  - Warszawa Sklep,Brak,615,https://archiwum.allegro.pl//oferta/palit-geforce-gtx-1060-3gb-stormx-warszawa-sklep-i7675402666.html,7675402666,Używany,0,GTX1060,Palit,615
1596,1596,1596,1596,1596,1596,1596,  RX 570 4GB  X - Warszawa Sklep,Brak,615,https://archiwum.allegro.pl//oferta/msi-radeon-rx-570-4gb-gaming-x-warszawa-sklep-i7589002775.html,7589002775,Używany,0,RX570,MSI,615
1597,1597,1597,1597,1597,1597,1597,  RX 570 8GB Armor - Warszawa Sklep,Brak,690,https://archiwum.allegro.pl//oferta/msi-radeon-rx-570-8gb-armor-warszawa-sklep-i7661803335.html,7661803335,Używany,0,RX570,MSI,690
1598,1598,1598,1598,1598,1598,1598,  GTX 970 4GB - Warszawa Sklep,Brak,800,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-970-4gb-warszawa-sklep-i7715738792.html,7715738792,Używany,0,GTX970,Gigabyte,800
1599,1599,1599,1599,1599,1599,1599,  GTX 1060   6GB GW,1,617,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1060-windforce-oc-6gb-gw-i7777866468.html,7777866468,Używany,1,GTX1060,Gigabyte,617
1600,1600,1600,1600,1600,1600,1600,  GTX 1050 Ti  4GB - GWARANCJA,Brak,450,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1050-ti-oc-4gb-gwarancja-i7761155507.html,7761155507,Używany,0,GTX1050ti,Gigabyte,450
1601,1601,1601,1601,1601,1601,1601, GTX 1060  3GB SAMSUNG GWARA 2020,650,650,https://archiwum.allegro.pl//oferta/gigabyte-gtx-1060-windforce-3gb-samsung-gwara-2020-i7769959613.html,7769959613,Używany,1,GTX1060,Gigabyte,650
1602,1602,1602,1602,1602,1602,1602,  RX 570  4GB GDDR5,405,405,https://archiwum.allegro.pl//oferta/asus-radeon-rx-570-strix-4gb-gddr5-i7779543808.html,7779543808,Używany,1,RX570,ASUS,405
1603,1603,1603,1603,1603,1603,1603, GTX 1080Ti   11GB Gwarancja 16m,Brak,2500,https://archiwum.allegro.pl//oferta/gigabyte-gtx-1080ti-gaming-oc-11gb-gwarancja-16m-i7783012931.html,7783012931,Używany,0,GTX1080ti,Gigabyte,2500
1604,1604,1604,1604,1604,1604,1604,  RTX 2080 DUKE 8G ,Brak,3549,https://archiwum.allegro.pl//oferta/msi-geforce-rtx-2080-duke-8g-oc-i7657001140.html,7657001140,Nowy,0,RTX2080,MSI,3549
1605,1605,1605,1605,1605,1605,1605,  RTX 2080 DUKE 8G ,Brak,3549,https://archiwum.allegro.pl//oferta/msi-geforce-rtx-2080-duke-8g-oc-i7656961638.html,7656961638,Nowy,0,RTX2080,MSI,3549
1606,1606,1606,1606,1606,1606,1606,  RX 580 4GB NITRO+,Brak,540,https://archiwum.allegro.pl//oferta/sapphire-radeon-rx-580-4gb-nitro-i7782964773.html,7782964773,Używany,0,RX580,Sapphire,540
1607,1607,1607,1607,1607,1607,1607, CERBERUS GTX 1050TI 4GB GWARANCJA 2 LATA,Brak,600,https://archiwum.allegro.pl//oferta/asus-cerberus-gtx-1050ti-4gb-gwarancja-2-lata-i7784856402.html,7784856402,Używany,0,GTX1050ti,ASUS,600
1608,1608,1608,1608,1608,1608,1608,  RX 580 GTS XXX Edition 8GB 1386 MHz,660,660,https://archiwum.allegro.pl//oferta/xfx-radeon-rx-580-gts-xxx-edition-8gb-1386-mhz-i7783467865.html,7783467865,Używany,1,RX580,XFX,660
1609,1609,1609,1609,1609,1609,1609, gtx 1080ti,Brak,2300,https://archiwum.allegro.pl//oferta/gainward-gtx-1080ti-i7789691979.html,7789691979,Używany,0,GTX1080ti,Gainward,2300
1610,1610,1610,1610,1610,1610,1610,    GTX 1060 Armor 6G V1,Brak,1205,https://archiwum.allegro.pl//oferta/karta-graficzna-msi-geforce-gtx-1060-armor-6g-ocv1-i7712111537.html,7712111537,Nowy,0,GTX1060,MSI,1205
1611,1611,1611,1611,1611,1611,1611,  GTX 970  4G,Brak,520,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-970-gaming-4g-i7789595513.html,7789595513,Używany,0,GTX970,MSI,520
1612,1612,1612,1612,1612,1612,1612,  RX 570 4GB X - idealna,Brak,579,https://archiwum.allegro.pl//oferta/msi-radeon-rx-570-4gb-gamingx-idealna-i7649648520.html,7649648520,Używany,0,RX570,MSI,579
1613,1613,1613,1613,1613,1613,1613,  GTX 1070 Ti  8GB GDDR5/256bit GW,1619,1619,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1070-ti-gaming-8gb-gddr5-256bit-gw-i7779189290.html,7779189290,Używany,1,GTX1070ti,MSI,1619
1614,1614,1614,1614,1614,1614,1614,  GTX 1070 SC  ACX 3.0 8GB DDR5,Brak,980,https://archiwum.allegro.pl//oferta/evga-geforce-gtx-1070-sc-gaming-acx-3-0-8gb-ddr5-i7779900243.html,7779900243,Używany,0,GTX1070,EVGA,980
1615,1615,1615,1615,1615,1615,1615,  GTX 980Ti Superclked+ ACX 2.0+ 6GB,Brak,1079,https://archiwum.allegro.pl//oferta/evga-geforce-gtx-980ti-superclocked-acx-2-0-6gb-i7787512578.html,7787512578,Używany,0,GTX980ti,EVGA,1079
1616,1616,1616,1616,1616,1616,1616, GTX1050 Ti low file 4 gb dwumiesięczna,Brak,500,https://archiwum.allegro.pl//oferta/gigabyte-gtx1050-ti-low-profile-4-gb-dwumiesieczna-i7789504050.html,7789504050,Używany,0,GTX1050ti,GIGABYTE,500
1617,1617,1617,1617,1617,1617,1617,  GTX 1050Ti KalmX chłodzenie pasywne,Brak,649,https://archiwum.allegro.pl//oferta/palit-geforce-gtx-1050ti-kalmx-chlodzenie-pasywne-i7781069951.html,7781069951,Nowy,0,GTX1050ti,Palit,649
1618,1618,1618,1618,1618,1618,1618,ASRk fm2+  x4 880k +  gtx 660,Brak,500,https://archiwum.allegro.pl//oferta/asrock-fm2-amd-x4-880k-gigabyte-gtx-660-i7712745847.html,7712745847,Używany,0,GTX880,Gigabyte,500
1619,1619,1619,1619,1619,1619,1619,  RX 480 ARMOR 4G ,Brak,488,https://archiwum.allegro.pl//oferta/msi-radeon-rx-480-armor-4g-oc-i7775564011.html,7775564011,Używany,0,RX480,MSI,488
1620,1620,1620,1620,1620,1620,1620," GTX 1070TI ARMOR, 2 lata GW, FA VAT 23%",1395,1395,https://archiwum.allegro.pl//oferta/msi-gtx-1070ti-armor-2-lata-gw-fa-vat-23-i7783240370.html,7783240370,Używany,1,GTX1070ti,MSI,1395
1621,1621,1621,1621,1621,1621,1621,   GTX 1050 Ti 4GB + pad Xbox One S,Brak,499,https://archiwum.allegro.pl//oferta/karta-msi-geforce-gtx-1050-ti-4gb-pad-xbox-one-s-i7789302480.html,7789302480,Używany,0,GTX1050ti,MSI,499
1622,1622,1622,1622,1622,1622,1622,   GTX 960 4GB ,Brak,475,https://archiwum.allegro.pl//oferta/karta-graficzna-gigabyte-gtx-960-4gb-windforce-i7771633272.html,7771633272,Używany,0,GTX960,GIGABYTE,475
1623,1623,1623,1623,1623,1623,1623,  GTX 1080 AMP Extreme Edition 8GB,Brak,1769,https://archiwum.allegro.pl//oferta/zotac-geforce-gtx-1080-amp-extreme-edition-8gb-i7779195022.html,7779195022,Używany,0,GTX1080,Zotac,1769
1624,1624,1624,1624,1624,1624,1624,  GTX 1070  X 8GB GDDR5,1165,1165,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1070-gaming-x-8gb-gddr5-i7651983157.html,7651983157,Używany,1,GTX1070,MSI,1165
1625,1625,1625,1625,1625,1625,1625,  GTX 1050 Ti  4GB,Brak,480,https://archiwum.allegro.pl//oferta/palit-geforce-gtx-1050-ti-stormx-4gb-i7780680974.html,7780680974,Używany,0,GTX1050ti,Palit,480
1626,1626,1626,1626,1626,1626,1626, GTX960 4GB GDDR5,Brak,420,https://archiwum.allegro.pl//oferta/palit-gtx960-4gb-gddr5-i7769263198.html,7769263198,Używany,0,GTX960,PALIT,420
1627,1627,1627,1627,1627,1627,1627, GTX 970 4GB SSC ACX2.0,Brak,520,https://archiwum.allegro.pl//oferta/evga-gtx-970-4gb-ssc-acx2-0-i7712136307.html,7712136307,Używany,0,GTX970,EVGA,520
1628,1628,1628,1628,1628,1628,1628,GTX 1070   X 8GB GWARANCJA,Brak,1355,https://archiwum.allegro.pl//oferta/gtx-1070-msi-gaming-x-8gb-gwarancja-i7783098609.html,7783098609,Używany,0,GTX1070,MSI,1355
1629,1629,1629,1629,1629,1629,1629,GTX 1060 3GB  Nie kopała kryptowalut,Brak,599,https://archiwum.allegro.pl//oferta/gtx-1060-3gb-evga-nie-kopala-kryptowalut-i7763610551.html,7763610551,Używany,0,GTX1060,EVGA,599
1630,1630,1630,1630,1630,1630,1630,  RX 580 GTS BLACK Edition 8GB 1425 MHz,Brak,600,https://archiwum.allegro.pl//oferta/xfx-radeon-rx-580-gts-black-edition-8gb-1425-mhz-i7787229030.html,7787229030,Używany,0,RX580,XFX,600
1631,1631,1631,1631,1631,1631,1631,   GTX 960  2GB ,Brak,445,https://archiwum.allegro.pl//oferta/karta-graficzna-asus-gtx-960-strix-2gb-oc-i7770490284.html,7770490284,Używany,0,GTX960,ASUS,445
1632,1632,1632,1632,1632,1632,1632,   GTX 1050TI,Brak,550,https://archiwum.allegro.pl//oferta/karta-graficzna-asus-gtx-1050ti-i7783848490.html,7783848490,Używany,0,GTX1050ti,ASUS,550
1633,1633,1633,1633,1633,1633,1633,   GTX 1060 3GB Gwarancja 12msc,Brak,579,https://archiwum.allegro.pl//oferta/karta-graficzna-asus-gtx-1060-3gb-gwarancja-12msc-i7778012725.html,7778012725,Używany,0,GTX1060,Asus,579
1634,1634,1634,1634,1634,1634,1634,  GTX 1050 Ti Dual  4GB gwarancja,Brak,509,https://archiwum.allegro.pl//oferta/palit-geforce-gtx-1050-ti-dual-oc-4gb-gwarancja-i7771624004.html,7771624004,Używany,0,GTX1050ti,Palit,509
1635,1635,1635,1635,1635,1635,1635,  GTX 1070 8GB - Warszawa Sklep,Brak,1200,https://archiwum.allegro.pl//oferta/gainward-geforce-gtx-1070-8gb-warszawa-sklep-i7761046254.html,7761046254,Używany,0,GTX1070,Gainward,1200
1636,1636,1636,1636,1636,1636,1636," GTX 970  4GB DDR5, GWARANCJA 6 MIESIĘCY",Brak,550,https://archiwum.allegro.pl//oferta/asus-gtx-970-strix-4gb-ddr5-gwarancja-6-miesiecy-i7781222967.html,7781222967,Używany,0,GTX970,Asus,550
1637,1637,1637,1637,1637,1637,1637,    GTX 1050 Ti LP 4GB,Brak,490,https://archiwum.allegro.pl//oferta/karta-graficzna-msi-geforce-gtx-1050-ti-lp-4gb-i7789073369.html,7789073369,Używany,0,GTX1050ti,MSI,490
1638,1638,1638,1638,1638,1638,1638,  GTX 1050 Ti 4GB  DP + HDMI,Brak,788,https://archiwum.allegro.pl//oferta/palit-geforce-gtx-1050-ti-4gb-stormx-dp-hdmi-i7778769289.html,7778769289,Nowy,0,GTX1050ti,PALIT,788
1639,1639,1639,1639,1639,1639,1639,  GTX 1050 Ti  4GB GDDR5,Brak,650,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1050-ti-oc-4gb-gddr5-i7754183611.html,7754183611,Używany,0,GTX1050ti,Gigabyte,650
1640,1640,1640,1640,1640,1640,1640,   Geforce GTX 1060 3GB,Brak,600,https://archiwum.allegro.pl//oferta/karta-graficzna-msi-geforce-gtx-1060-3gb-i7752864143.html,7752864143,Używany,0,GTX1060,MSI,600
1641,1641,1641,1641,1641,1641,1641,Zdjęcia do Sapphire+ GTX 780 Gwarancja 5 lat,Brak,999,https://archiwum.allegro.pl//oferta/zdjecia-do-sapphire-asus-gtx-780-gwarancja-5-lat-i7772535654.html,7772535654,Używany,0,GTX780,Asus,999
1642,1642,1642,1642,1642,1642,1642, RTX 2070  8G WHITE GDDR6 256BIT FV,Brak,2727,https://archiwum.allegro.pl//oferta/gigabyte-rtx-2070-gaming-8g-white-gddr6-256bit-fv-i7768705280.html,7768705280,Nowy,0,RTX2070,GIGABYTE,2727
1643,1643,1643,1643,1643,1643,1643, GTX 1060 3GB    GW23 ,Brak,599,https://archiwum.allegro.pl//oferta/geforce-gtx-1060-3gb-gigabyte-windforce-oc-gw23-i7786031892.html,7786031892,Używany,0,GTX1060,GIGABYTE,599
1644,1644,1644,1644,1644,1644,1644, 1070 GTX Superclked Black Edition gwarancja,Brak,1000,https://archiwum.allegro.pl//oferta/evga-1070-gtx-superclocked-black-edition-gwarancja-i7775077606.html,7775077606,Używany,0,GTX1070,EVGA,1000
1645,1645,1645,1645,1645,1645,1645,  GTX 1050 Ti  4GB Gwarancja,Brak,680,https://archiwum.allegro.pl//oferta/asus-geforce-gtx-1050-ti-strix-4gb-gwarancja-i7779339156.html,7779339156,Używany,0,GTX1050ti,ASUS,680
1646,1646,1646,1646,1646,1646,1646, GTX1060  X 6 GB,Brak,950,https://archiwum.allegro.pl//oferta/msi-gtx1060-gaming-x-6-gb-i7776057568.html,7776057568,Używany,0,GTX1060,MSI,950
1647,1647,1647,1647,1647,1647,1647,  GTX1070   8Gb wersja  FV,Brak,1399,https://archiwum.allegro.pl//oferta/asus-geforce-gtx1070-strix-gaming-8gb-wersja-oc-fv-i7776278141.html,7776278141,Używany,0,GTX1070,ASUS,1399
1648,1648,1648,1648,1648,1648,1648,NAJTANIEJ POTĘŻNY  GTX 980TI 6GB  ,Brak,945,https://archiwum.allegro.pl//oferta/najtaniej-potezny-nvidia-gtx-980ti-6gb-oc-evga-i7722453772.html,7722453772,Używany,0,GTX980ti,EVGA,945
1649,1649,1649,1649,1649,1649,1649,  GTX 1080 AMP Extreme POTWÓR,Brak,1800,https://archiwum.allegro.pl//oferta/zotac-geforce-gtx-1080-amp-extreme-potwor-i7755352153.html,7755352153,Używany,0,GTX1080,Zotac,1800
1650,1650,1650,1650,1650,1650,1650, :   GTX 960 Windforc,Brak,520,https://archiwum.allegro.pl//oferta/karta-graficzna-gigabyte-geforce-gtx-960-windforc-i7750183991.html,7750183991,Używany,0,GTX960,Gigabyte,520
1651,1651,1651,1651,1651,1651,1651, GTX 1060  AMP Edition with Samsung m,Brak,850,https://archiwum.allegro.pl//oferta/geforce-gtx-1060-zotac-amp-edition-with-samsung-m-i7782001388.html,7782001388,Używany,0,GTX1060,Zotac,850
1652,1652,1652,1652,1652,1652,1652,  Quadro P1000 4GB GDDR5 Gwarancja,Brak,1090,https://archiwum.allegro.pl//oferta/pny-nvidia-quadro-p1000-4gb-gddr5-gwarancja-i7779405844.html,7779405844,Używany,0,QUADROp1000,PNY,1090
1653,1653,1653,1653,1653,1653,1653, Geforce GTX1060 6GB | Samsung | AMP Edition,Brak,849,https://archiwum.allegro.pl//oferta/zotac-geforce-gtx1060-6gb-samsung-amp-edition-i7783726341.html,7783726341,Używany,0,GTX1060,Zotac,849
1654,1654,1654,1654,1654,1654,1654,    GTX 960  4GB,Brak,500,https://archiwum.allegro.pl//oferta/karta-graficzna-msi-geforce-gtx-960-gaming-4gb-i7777902942.html,7777902942,Używany,0,GTX960,MSI,500
1655,1655,1655,1655,1655,1655,1655,  GTX 1070Ti  8GB GW.do 02/2020,Brak,1630,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1070ti-gaming-8gb-gw-do-02-2020-i7771215517.html,7771215517,Używany,0,GTX1070ti,MSI,1630
1656,1656,1656,1656,1656,1656,1656,  GTX 1070 AMP Extreme 8GB Gwarancja,Brak,1237,https://archiwum.allegro.pl//oferta/zotac-geforce-gtx-1070-amp-extreme-8gb-gwarancja-i7788010081.html,7788010081,Używany,0,GTX1070,ZOTAC,1237
1657,1657,1657,1657,1657,1657,1657,"  GTX 1060  X Plus, 6GB",Brak,999,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1060-gaming-x-plus-6gb-i7788010131.html,7788010131,Używany,0,GTX1060,MSI,999
1658,1658,1658,1658,1658,1658,1658,   GTX 1070 ,1040,700,https://archiwum.allegro.pl//oferta/karta-gigabyte-geforce-gtx-1070-windforce-i7781449402.html,7781449402,Używany,1,GTX1070,Gigabyte,700
1659,1659,1659,1659,1659,1659,1659,  GTX 1060 DUAL  3GB GDDR5 (192 Bit),700,600,https://archiwum.allegro.pl//oferta/asus-geforce-gtx-1060-dual-oc-3gb-gddr5-192-bit-i7784809907.html,7784809907,Używany,1,GTX1060,Asus,600
1660,1660,1660,1660,1660,1660,1660, GTX 1060 6GB   Edition,Brak,800,https://archiwum.allegro.pl//oferta/gigabyte-gtx-1060-6gb-windforce-oc-edition-i7775269609.html,7775269609,Używany,0,GTX1060,Gigabyte,800
1661,1661,1661,1661,1661,1661,1661,GTX 1060  3GB,Brak,599,https://archiwum.allegro.pl//oferta/gtx-1060-palit-3gb-i7523603425.html,7523603425,Używany,0,GTX1060,PALIT,599
